,0,1,2,3,4,5,6,7
443,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
444,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,60,38:17:c3:c8:01:da,1
445,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
446,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
447,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,59,38:17:c3:c8:01:da,1
448,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
449,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
450,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
451,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
452,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
453,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,59,38:17:c3:c8:01:da,0
454,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
455,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
456,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,57,60,38:17:c3:c8:01:da,0
457,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
458,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
459,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,62,61,38:17:c3:c8:01:da,1
460,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,37,38:17:c3:c8:01:da,1
461,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,59,b4:5d:50:ce:2e:8a,0
462,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,58,38:17:c3:c8:01:da,1
463,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,39,38:17:c3:c8:01:da,1
464,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
465,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
466,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
467,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
468,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,61,60,38:17:c3:c8:01:da,1
469,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
470,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,38:17:c3:c8:01:da,1
471,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
472,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
473,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,61,b4:5d:50:ce:2e:8a,1
474,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
475,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,61,52,38:17:c3:c8:01:da,1
476,8c:85:90:b1:d0:3b,unknown,b4:5d:50:ce:2e:8a,AC,61,58,38:17:c3:c8:01:da,1
477,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,37,38:17:c3:c8:01:da,1
478,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,62,52,b4:5d:50:ce:2e:8a,1
479,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,62,b4:5d:50:ce:2e:8a,0
480,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,59,38:17:c3:c8:01:da,1
481,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
482,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
483,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
484,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
485,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
486,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
487,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,42,38,38:17:c3:c8:01:da,1
488,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
489,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,63,38:17:c3:c8:01:da,0
490,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
491,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,38:17:c3:c8:01:da,1
492,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
493,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
494,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,61,59,38:17:c3:c8:01:da,1
495,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
496,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,60,52,38:17:c3:c8:01:da,1
497,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,63,38:17:c3:c8:01:da,0
498,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
499,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,62,52,38:17:c3:c8:01:da,1
500,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
501,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
502,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,61,52,38:17:c3:c8:01:da,1
503,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,61,61,38:17:c3:c8:01:da,1
504,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
505,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,62,52,38:17:c3:c8:01:da,1
506,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
507,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
508,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,61,52,38:17:c3:c8:01:da,1
509,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
510,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,39,38:17:c3:c8:01:da,1
511,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,62,52,38:17:c3:c8:01:da,1
512,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
513,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
514,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,62,53,b4:5d:50:ce:2e:8a,1
515,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
516,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,62,38:17:c3:c8:01:da,0
517,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
518,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
519,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,59,38:17:c3:c8:01:da,1
520,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
521,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
522,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,58,38:17:c3:c8:01:da,1
523,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
524,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,38:17:c3:c8:01:da,1
525,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,62,b4:5d:50:ce:2e:8a,1
526,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
527,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,60,60,b4:5d:50:ce:2e:8a,1
528,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
529,3c:6a:a7:27:9d:b3,Win-10,38:17:c3:c8:01:da,AC,62,53,b4:5d:50:ce:2e:8a,1
530,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,60,56,38:17:c3:c8:01:da,1
531,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
532,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
533,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
534,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,62,38:17:c3:c8:01:da,0
535,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
536,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
537,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
538,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
539,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
540,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
541,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
542,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
543,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,57,60,38:17:c3:c8:01:da,0
544,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
545,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
546,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
547,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
548,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
549,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,58,38:17:c3:c8:01:da,1
550,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
551,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
552,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
553,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
554,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
555,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,60,38:17:c3:c8:01:da,1
556,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
557,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
558,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
559,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
560,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
561,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
562,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
563,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
564,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
565,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
566,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
567,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,61,b4:5d:50:ce:2e:8a,1
568,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
569,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,60,60,38:17:c3:c8:01:da,1
570,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
571,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
572,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
573,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,59,38:17:c3:c8:01:da,1
574,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
575,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
576,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,59,38:17:c3:c8:01:da,0
577,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
578,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,59,b4:5d:50:ce:2e:8a,0
579,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
580,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
581,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
582,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
583,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
584,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
585,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,61,b4:5d:50:ce:2e:8a,1
586,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
587,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,59,61,38:17:c3:c8:01:da,1
588,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
589,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
590,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
591,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,59,38:17:c3:c8:01:da,0
592,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
593,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
594,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,58,b4:5d:50:ce:2e:8a,1
595,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,37,38:17:c3:c8:01:da,1
596,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,60,60,38:17:c3:c8:01:da,1
597,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
598,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
599,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
600,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
601,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
602,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,59,b4:5d:50:ce:2e:8a,0
603,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
604,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
605,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
606,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,62,38:17:c3:c8:01:da,0
607,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,39,38:17:c3:c8:01:da,1
608,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,59,b4:5d:50:ce:2e:8a,0
609,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
610,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
611,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,50,60,b4:5d:50:ce:2e:8a,0
612,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,62,38:17:c3:c8:01:da,0
613,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
614,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
615,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
616,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
617,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,47,55,b4:5d:50:ce:2e:8a,0
618,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
619,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
620,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
621,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
622,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
623,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
624,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,62,60,38:17:c3:c8:01:da,1
625,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,42,40,38:17:c3:c8:01:da,1
626,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
627,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
628,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
629,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
630,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
631,8c:85:90:b1:d0:3b,unknown,b4:5d:50:ce:2e:8a,AC,59,59,38:17:c3:c8:01:da,1
632,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,59,b4:5d:50:ce:2e:8a,0
633,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,59,38:17:c3:c8:01:da,1
634,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,39,38:17:c3:c8:01:da,1
635,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
636,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,59,38:17:c3:c8:01:da,1
637,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
638,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
639,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,59,38:17:c3:c8:01:da,1
640,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
641,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
642,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
643,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,58,58,38:17:c3:c8:01:da,1
644,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
645,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,58,b4:5d:50:ce:2e:8a,0
646,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,61,60,38:17:c3:c8:01:da,1
647,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
648,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,62,b4:5d:50:ce:2e:8a,0
649,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
650,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
651,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
652,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,61,60,b4:5d:50:ce:2e:8a,1
653,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,39,38:17:c3:c8:01:da,1
654,8c:85:90:b1:d0:3b,unknown,b4:5d:50:ce:2e:8a,AC,61,60,b4:5d:50:ce:2e:8a,1
655,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
656,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
657,8c:85:90:b1:d0:3b,unknown,b4:5d:50:ce:2e:8a,AC,60,55,38:17:c3:c8:01:da,1
658,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
659,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,46,40,38:17:c3:c8:01:da,1
660,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
661,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
662,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
663,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
664,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
665,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
666,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
